player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Kostas Antetokounmpo,antetko01,2020,12,5,-.7672320094659274,-19.83599172578192,-20.60322373524784,8.932472740955596,-19.95522770749205,-11.02275496653646,1.197484744234096,-21.22889731902385,-20.03141257478975,-.0435128910043314,-.0435128910043314,0,-1.484404218451657,-14.86744700464388,-16.35185122309554,-1.324069427460707
Thanasis Antetokounmpo,antetth01,2020,127,56,-.7540474537713358,-3.063695804459,-3.817743258230336,-6.017424658165605,.277889152496532,-5.739535505669073,-2.030989673081222,-2.68926717514155,-4.720256848222772,-.0568979691532167,-.0568979691532167,0,-2.403293739991702,-3.3075874509605,-5.710881190952202,1.097431280610782
Carmelo Anthony,anthoca01,2020,2239,1073,-2.144823525139116,-2.909026458754291,-5.053849983893407,1.86078959760219,-3.217181196825637,-1.356391599223446,-1.472922442936454,-3.110956751859139,-4.583879194795593,-.9938683601193148,-.9938683601193148,0,-.8672799428793669,-2.620612637778273,-3.48789258065764,-1.024501193372561
OG Anunoby,anunoog01,2020,2908,1377,-1.952070780051753,1.97960082289017,.0275300428384173,2.42601347380068,-.794546086196104,1.631467387604576,-1.173772307878897,1.467139703767237,.29336739588834,2.135787341830602,2.135787341830602,0,-1.315726995884047,1.64303177279769,.3273047769136435,-.1105602895018822
Ryan Arcidiacono,arcidry01,2020,1423,662,-.9808852367032779,2.437156418619686,1.456271181916408,-3.382298711769333,4.54104173498931,1.158743023219977,-1.490318281214708,3.009149129047266,1.518830847832558,1.442241408294979,1.442241408294979,0,-2.372832511770238,2.032977965059081,-.3398545467111571,.0306857100269777
Trevor Ariza,arizatr01,2020,1877,897,-1.566754314791779,.6543150241588876,-.9124392906328909,-2.903556470470245,3.633581745249884,.7300252747796396,-1.919656300411289,1.333652153078136,-.5860041473331531,.9808090632708355,.9808090632708355,0,-2.003855531726898,1.103096789143669,-.9007587425832289,-.1572082688419731
D.J. Augustin,augusdj01,2020,2075,1013,.414231796167675,-2.332692522660796,-1.918460726493121,-3.144790775984702,5.244104978663155,2.099314202678453,-.2573427777843766,-.9415974819228994,-1.198940259707276,.7873255395669154,.7873255395669154,0,-.8547288999307507,-.8915826757220432,-1.746311575652794,-1.822020447398805
Deandre Ayton,aytonde01,2020,1187,549,-1.665131103542321,2.997836042961093,1.332704939418772,-.4791474798297081,2.122489945005653,1.643342465175945,-1.518339028088941,3.025991626645652,1.507652598556711,1.192867256388131,1.192867256388131,0,-2.219448654411575,3.118491268474077,.8990426140625019,.0256383907807214
Dwayne Bacon,bacondw01,2020,1329,644,-4.7823246189022,-1.361904833719132,-6.144229452621332,-2.952471780839145,1.28396291068654,-1.668508870152606,-4.633103268863329,-.8522983330672264,-5.485401601930556,-.8936947998820485,-.8936947998820485,0,-4.105096503078059,-1.820112362093949,-5.925208865172008,-.5759865525492592
Marvin Bagley III,baglema01,2020,706,334,-3.558207995259083,.7964696388407201,-2.761738356418363,-4.094465533243361,-4.25642432492806,-8.350889858171421,-3.861722382596546,-.1918514592221664,-4.053573841818713,-.2224823377928209,-.2224823377928209,0,-3.223252117631762,-.0906541501041926,-3.313906267735955,.1582578520326424
Lonzo Ball,balllo01,2020,2716,1253,-1.065620106374559,-.379966704398845,-1.445586810773404,-.086192721475737,-1.445347724282357,-1.531540445758094,-.9422295368224886,-.5917515241607038,-1.533981060983192,.7834394479344718,.7834394479344718,0,.7384199778084191,-.2418019645976332,.4966180132107859,.7957993728679938
Mo Bamba,bambamo01,2020,1396,674,-2.311686794535617,2.991657294923166,.6799705003875496,-.6325163225045556,4.374785995289586,3.742269672785031,-2.06379185147489,3.43827589814406,1.374484046669169,1.410867097843006,1.410867097843006,0,-2.227039891228829,2.762243737843914,.5352038466150852,-.5352496626165271
J.J. Barea,bareajo01,2020,440,217,4.577144689674273,1.388624730479702,5.965769420153976,3.972638702965465,-1.053009430525247,2.919629272440219,4.606296583918088,.9617981376608733,5.56809472157896,.918257749386858,.918257749386858,0,5.187229484286489,-1.165629817837431,4.021599666449058,-.2955128263475688
Harrison Barnes,barneha02,2020,3500,1676,-.5850359770878074,-.4680538353056632,-1.053089812393471,.4983199540248929,2.65022762521079,3.148547579235683,-.3682331131429796,.1708698287864756,-.197363284356504,2.186826413833962,2.186826413833962,0,-.7316669982130455,-.1121472581804543,-.8438142563934998,.1907047589876908
RJ Barrett,barrerj01,2020,2680,1281,-1.96623641468321,-1.377689787187061,-3.343926201870271,-1.59215593446933,-3.865992265337772,-5.458148199807102,-1.930484453814584,-1.942428899365808,-3.872913353180392,-.7392112993220712,-.7392112993220712,0,-2.247997380698179,-1.410398698506309,-3.658396079204488,.7387902725143072
Will Barton,bartowi01,2020,3055,1503,1.640277284763728,1.579717310287109,3.219994595050837,2.752517989220647,2.08925187158455,4.841769860805197,1.958973332892742,1.761389952919036,3.720363285811779,4.919201332836423,4.919201332836423,0,1.021385679902771,2.006361334444798,3.027747014347569,-.873528053536891
Keita Bates-Diop,bateske01,2020,1365,630,-.9963645329572364,-2.581845646638897,-3.578210179596133,-6.982874646687337,-1.463055350037694,-8.445929996725031,-2.279640770326157,-2.497432157083799,-4.777072927409955,-.6472337244458639,-.6472337244458639,0,-3.291205481019606,-2.630291414574535,-5.92149689559414,-.6766521367435983
Nicolas Batum,batumni01,2020,1028,505,-1.407261477001078,3.098758557101456,1.691497080100379,3.407956115105451,-.3339870394402296,3.073969075665222,-.486616540278561,2.618446711863871,2.13183017158531,1.250065643218415,1.250065643218415,0,-.8764171444239981,1.917871222201255,1.041454077777257,-.6281924185838657
Aron Baynes,baynear01,2020,1627,756,-.783828646158879,-.1529826509174149,-.936811297076294,.3715173258896047,-1.460989670018621,-1.089472344129017,-.591306012517004,-.4142749203383554,-1.005580932855359,.6752482239223704,.6752482239223704,0,-1.162803940054508,.4175218004728493,-.7452821395816585,.3649540733635073
Kent Bazemore,bazemke01,2020,2574,1204,-2.794725829794388,1.820792511262333,-.9739333185320546,-4.31678196981007,4.047816343099482,-.2689656267105885,-3.301706520355579,2.449323107537012,-.8523834128185673,1.178136092628135,1.178136092628135,0,-2.432357960542823,2.257437156917264,-.1749208036255587,.9590904935924898
Darius Bazley,bazleda01,2020,1829,860,-4.263882530721355,2.324209187461413,-1.939673343259942,-7.474682635662653,4.572558352089754,-2.902124283572899,-5.208952141918063,2.931957138195183,-2.276995003722881,.206786424110782,.206786424110782,0,-5.189370707404308,1.396983667096538,-3.79238704030777,-.3712007165109229
Bradley Beal,bealbr01,2020,3068,1419,5.779583781988139,-3.853759297157166,1.925824484830973,3.799397097377459,-9.074375737152341,-5.274978639774881,5.700185635242283,-5.091172291870755,.6090133433715277,2.459000033617616,2.459000033617616,0,5.986412133248606,-5.095189611884616,.8912225213639903,1.139838623914095
Malik Beasley,beaslma01,2020,1419,671,-2.399696321173942,.251771124978505,-2.147925196195437,-.3320618470130854,-.9608522774201155,-1.292914124433201,-2.126720691259445,.0137233052831071,-2.112997385976338,.2185718772568939,.2185718772568939,0,-2.192543630903105,-.485654986355567,-2.678198617258672,.232914817383959
Marco Belinelli,belinma01,2020,1381,642,-.8902914761277492,-4.631579749365035,-5.521871225492784,2.044831962729016,-.6597169269491859,1.38511503577983,-.3364722478210162,-4.079762350982796,-4.416234598803812,-.5437774613519376,-.5437774613519376,0,-.5772877448056108,-4.652480006799818,-5.229767751605429,-.3730308815770898
Jordan Bell,belljo01,2020,482,221,-.8106790425184999,1.313901452859431,.5032224103409316,-.3994846203972705,.6961479928092128,.2966633724119423,-.7323891772289634,1.281780955738896,.5493917785099321,.3731964374264712,.3731964374264712,0,-.8309052746839597,-.4273597628142927,-1.258265037498252,.3226330140869869
DeAndre' Bembry,bembrde01,2020,2015,915,-3.139351942946973,1.822620724002169,-1.316731218944803,-6.425899048069988,.5616035051664329,-5.864295542903555,-4.009434678121718,1.733620402052426,-2.275814276069293,.22248111865425,.22248111865425,0,-3.130095588486915,1.719161913029062,-1.410933675457853,.5142789313541445
Dragan Bender,bendedr01,2020,204,91,-1.924859492568513,-3.355206412692743,-5.280065905261256,6.454968762363621,5.062233868976871,11.51720263134049,-.3646284206085723,-1.975974322432944,-2.340602743041516,.019237461154687,.019237461154687,0,-1.382992916214533,-2.774007049350311,-4.156999965564843,1.234215602679748
Davis Bertans,bertada01,2020,2448,1111,3.013518185358709,-.6668053078525409,2.346712877506168,7.05309266288407,-.3698121398114923,6.683280523072577,4.018095170996292,-.5390351968932513,3.47905997410304,3.563987533372844,3.563987533372844,0,5.283090487531934,-.7591918053496918,4.523898682182242,.9582794146444981
Patrick Beverley,beverpa01,2020,2225,1045,.8662438849678706,3.268455095236156,4.134698980204027,3.719914626597268,2.058607916230137,5.778522542827405,1.482462485892732,3.171671423428226,4.654133909320959,3.927805594927987,3.927805594927987,0,1.118459003037726,4.323787883633856,5.442246886671582,-.5112065557878073
Khem Birch,birchkh01,2020,1486,723,-2.498602358894819,1.394992181863675,-1.103610177031144,-2.593450498956565,-.2373699449487296,-2.830820443905294,-2.659149003032948,1.102279480112448,-1.556869522920501,.4353399612451927,.4353399612451927,0,-3.570720409089912,1.319415351772798,-2.251305057317115,-1.107307706740194
Goga Bitadze,bitadgo01,2020,759,351,-4.994155925070873,-.3809821774319868,-5.37513810250286,-2.494263043442905,-.7320269562856058,-3.226289999728511,-4.787488564383851,-.5288613189872359,-5.316349883371086,-.4592467445135109,-.4592467445135109,0,-4.632186739407069,-1.002916601525426,-5.635103340932495,-.0745427894078654
Bismack Biyombo,biyombi01,2020,1652,822,-2.65069550543588,-.3618612658549133,-3.012556771290793,-1.303187438591486,2.512864276307673,1.209676837716187,-2.490351799219261,.2877040927590733,-2.202647706460189,.2274080160150214,.2274080160150214,0,-2.5773843963401,-1.248103351791523,-3.825487748131622,-.9526920257518182
Nemanja Bjelica,bjeline01,2020,2780,1353,2.187483551346448,-.128151678665083,2.059331872681365,4.13831424347743,-3.248392262767996,.8899219807094334,2.75708371200071,-.7757804884625417,1.981303223538168,3.249484283069054,3.249484283069054,0,2.384858675103017,.1937467882708265,2.578605463373843,-.5167164912194224
Eric Bledsoe,bledser01,2020,2302,1026,2.760942755047464,.3606636758785769,3.121606430926041,1.412913416387309,2.423892116040093,3.836805532427402,2.564936112807773,.7255493188703844,3.290485431678157,3.200530226948555,3.200530226948555,0,1.840486721234455,.7343042983141768,2.574791019548632,1.244037066914252
Bogdan Bogdanovic,bogdabo01,2020,2103,1037,.9097718080449217,-.4973957837117863,.4123760243331354,-2.357214740844976,.8735240423009334,-1.483690698544043,.3044114094301881,-.228506168765439,.0759052406647491,1.480688872198774,1.480688872198774,0,.7651475761372842,-.0222283336768668,.7429192424604174,-.9851713352968768
Bojan Bogdanovic,bogdabo02,2020,3262,1565,1.09422749428343,-1.72548352791566,-.6312560336322299,6.233067294365548,.909333078986887,7.142400373352435,2.148870278309508,-1.279831581029895,.8690386972796138,2.907756010110257,2.907756010110257,0,1.990251104992071,-2.052246818187526,-.0619957131954556,.6387648594035704
Jonah Bolden,boldejo01,2020,32,14,-8.210760653745547,-15.53645324539723,-23.74721389914277,-7.161287311662572,-21.94140466309469,-29.10269197475727,-8.499012777851988,-17.95089596641267,-26.44990874426466,-.175028081785145,-.175028081785145,0,-7.56825983873024,-11.01664726307898,-18.58490710180922,3.462881697106461
Jordan Bone,bonejo01,2020,45,19,-14.95294516187016,-7.466060128195436,-22.41900529006559,-17.8746012878282,8.562475272075126,-9.312126015753073,-16.48157960459493,-4.584041074711083,-21.06562067930602,-.1765721061241345,-.1765721061241345,0,-15.12849626111931,-7.61082649713846,-22.73932275825777,-.5608941378456026
Isaac Bonga,bongais01,2020,1582,735,-.1266094876852756,.8088576581721471,.6822481704868714,.1940070452473144,4.748180888367836,4.94218793361515,-.0929290697556907,1.8089794218752,1.716050352119509,1.674856869660141,1.674856869660141,0,-.3112512356054957,1.361407867619097,1.050156632013601,.0061778266866919
Devin Booker,bookede01,2020,3398,1584,3.91923833762407,-2.948601723080923,.970636614543146,6.309194904831844,-2.319026566915426,3.990168337916418,4.658763062585698,-2.990656874862812,1.668106187722886,3.619375779710449,3.619375779710449,0,3.379041877424429,-2.612165481300284,.7668763961241445,1.396276928780123
Chris Boucher,bouchch01,2020,1086,511,2.211236774624737,3.189684692454472,5.400921467079209,-.8357177868897006,.740662449639274,-.0950553372504266,1.682816063670185,2.7629499914886,4.445766055158784,1.876860484722171,1.876860484722171,0,1.757788136285509,2.669211926052199,4.427000062337708,.0455019827862758
Brian Bowen II,bowenbr02,2020,22,10,-6.789008224901635,9.311988656456634,2.522980431554999,.2340255903781075,2.388309494313906,2.622335084692013,-5.753324221619119,8.45297618169888,2.699651960079761,.0276366132151943,.0276366132151943,0,.4773636004824157,3.022767979463964,3.500131579946379,-.6148150233217093
Ky Bowman,bowmaky01,2020,1748,827,-3.333165078292573,-1.62234654143077,-4.955511619723342,-2.248776063203077,3.437793691925146,1.189017628722068,-3.25295875981661,-.6139758932232915,-3.866934653039901,-.4674280781677799,-.4674280781677799,0,-3.346241096881043,.4366379693885903,-2.909603127492452,-.8328509934776394
Avery Bradley,bradlav01,2020,1565,735,-3.19112898495478,-.692899062355035,-3.884028047309815,-2.202992094588662,1.777792978477062,-.4251991161115996,-3.213128361800424,-.2771766342251846,-3.490304996025609,-.2781505418387845,-.2781505418387845,0,-3.071012116446682,.8156335028380581,-2.255378613608624,.1979101381658745
Tony Bradley,bradlto01,2020,809,372,.9553849727806045,2.786835155737403,3.742220128518007,-1.545039147971002,-2.719897023439807,-4.26493617141081,.4792787266134173,1.684314901333934,2.163593627947352,.9288194983505721,.9288194983505721,0,.0355150620078836,1.826604499823915,1.862119561831798,-.4106885244146986
Jarrell Brantley,brantja01,2020,20,9,-2.585815899186588,3.821663237956916,1.235847338770328,-13.1119224380588,15.94115685472796,2.829234416669154,-4.788586572990084,6.523909366059198,1.735322793069113,.0210622270246674,.0210622270246674,0,-1.309052815161327,4.63303693761567,3.323984122454342,2.311561423516732
Ignas Brazdeikis,brazdig01,2020,105,53,-4.499619812712819,-9.751417336816468,-14.25103714952929,3.491638891070823,-8.004662358358342,-4.513023467287519,-2.946194330496914,-9.869613973696506,-12.81580830419342,-.2708021678283811,-.2708021678283811,0,-1.703422895658352,-10.35240109033877,-12.05582398599712,-.5186452352024715
Mikal Bridges,bridgmi01,2020,2480,1142,.0479948728727647,1.188711626392773,1.236706499265537,-.5884374197266405,4.121182085762028,3.532744666035387,-.0822578649421946,1.885958185173436,1.803700320231241,2.657533130263441,2.657533130263441,0,-1.169118175059093,2.180043339734283,1.01092516467519,.166424960913916
Miles Bridges,bridgmi02,2020,2937,1443,-1.781804490718319,-1.64394486997782,-3.425749360696139,-2.141938698512605,-5.810581339122582,-7.952520037635187,-1.912907345057889,-2.557109197122019,-4.470016542179908,-1.262979729996178,-1.262979729996178,0,-1.984528471352631,-2.809757340087485,-4.794285811440115,-.2682325947155449
Oshae Brissett,brissos01,2020,240,115,-4.182074644599739,-1.288027598136672,-5.47010224273641,1.122634136971932,2.999763079428079,4.122397216400011,-3.373394258096868,-.5471339150676854,-3.920528173164553,-.0682607476600839,-.0682607476600839,0,-3.702566255291893,-1.568916987860391,-5.271483243152284,-.6205894353644662
Ryan Broekhoff,broekry01,2020,186,85,4.572910282267718,1.895940684495194,6.468850966762913,-.7006311234438433,2.853673872161911,2.153042748718068,3.662709229156576,2.172419019530835,5.835128248687412,.3755083972538883,.3755083972538883,0,4.385057749273106,-1.258010003431194,3.127047745841912,.8763259945031149
Malcolm Brogdon,brogdma01,2020,2128,1030,2.356375325341313,.3092256373409681,2.665600962682281,-1.887015169420583,3.8263009342676,1.939285764847017,1.563042452470337,1.051482563571229,2.614525016041566,2.812644506128957,2.812644506128957,0,.3784925348460033,.4368319486765937,.815324483522597,-.2333259186281339
Dillon Brooks,brookdi01,2020,2933,1358,-.0265547572015726,-1.772940265015309,-1.799495022216882,2.056274943577388,-.8027607763504871,1.253514167226901,.3925182332837427,-1.656340796520941,-1.263822563237198,1.032793251083736,1.032793251083736,0,.600652295506505,-.7404177336074417,-.1397654381009367,.3065181277093026
Bruce Brown,brownbr01,2020,2580,1247,-1.889497865092431,2.0076452925327,.1181474274402683,-3.379294474092375,1.018066594041431,-2.361227880050944,-2.29988027476335,1.970357256791626,-.3295230179717237,1.524350563414996,1.524350563414996,0,-2.93798457799981,1.652859976921455,-1.285124601078355,-1.034032138509273
Charles Brown Jr.,brownch02,2020,79,37,2.274469422663404,2.497896418864989,4.772365841528392,5.37829675868754,16.06752272921065,21.44581948789819,3.222805268354322,5.606634606745468,8.829439875099791,.2219137304571959,.2219137304571959,0,3.271700615277628,1.479811183168484,4.751511798446112,1.551825964088482
Jaylen Brown,brownja02,2020,2712,1305,1.240705529797401,.1959210826469277,1.436626612444329,.3203733903786773,-3.3610870376876,-3.040713647308923,1.092211692758802,-.5827112550279638,.5095004377308383,2.179263699725749,2.179263699725749,0,.8185353146088795,.2267885695954654,1.045323884204345,.4256713756853419
Moses Brown,brownmo01,2020,54,23,-9.490291966506097,-9.039472947499016,-18.52976491400511,-17.35004847169521,-24.28036282007499,-41.63041129177021,-11.77920981408224,-12.73416293216405,-24.51337274624629,-.2612577114841041,-.2612577114841041,0,-7.228682906389817,-9.963830357805412,-17.19251326419523,2.346892648044065
Sterling Brown,brownst02,2020,1047,477,-1.563746775028507,1.59080288780747,.027056112778963,-1.61278810636368,3.485360724501072,1.872572618137392,-1.727604833876098,1.979590405182725,.2519855713066275,.7314767581561139,.7314767581561139,0,-1.343516858470926,.9776271147194242,-.3658897437515016,.1253427312164364
Troy Brown Jr.,browntr01,2020,2503,1154,-.3225679902567713,-.0927073357810428,-.4152753260378141,-2.39907661767498,.8608927702782304,-1.53818384739675,-.8004689714863598,.2029372296398858,-.597531741846474,1.265812228315488,1.265812228315488,0,-.2483807937984064,-.2084263328372232,-.4568071266356294,-.1206439684009947
Jalen Brunson,brunsja01,2020,1676,793,1.538060809529877,-.4436782971768318,1.094382512353045,1.075641429637015,4.059822181278495,5.13546361091551,1.442578952219435,.4595168769015966,1.902095829121032,1.876669228235645,1.876669228235645,0,1.981684902326974,-.4484930562663189,1.533191846060655,-.2990537806987998
Thomas Bryant,bryanth01,2020,1498,684,-2.419640729913651,-1.369328478638984,-3.788969208552635,-.4342943386701139,-4.509668911671811,-4.943963250341925,-2.179030115817202,-1.991793279427189,-4.170823395244391,-.4975549097872455,-.4975549097872455,0,-1.834013575861294,-2.467433925596212,-4.301447501457506,.3541034586206846
Reggie Bullock,bullore01,2020,791,376,.1240954228996999,.7895562304125762,.913651653312276,-1.156412547226209,-.386696481889256,-1.543109029115465,-.0811075459994435,.6281894431901327,.5470818971906892,.6317145226796643,.6317145226796643,0,.3003091565779055,.961375998994907,1.261685155572813,-.12614538664626
Trey Burke,burketr01,2020,634,312,2.671183729441546,-1.272006448662651,1.399177280778895,2.449054776748617,.1048908395209846,2.553945616269601,2.78256766329786,-1.121666810107957,1.660900853189903,.6883632223279691,.6883632223279691,0,1.377312070867827,-1.407505555210222,-.0301934843423948,-2.002006961402618
Alec Burks,burksal01,2020,2846,1337,1.61169140172969,-1.558938303288889,.0527530984408011,-3.144003300305859,-.2609407817595655,-3.404944082065423,.8407802541498102,-1.364122163237913,-.5233419090881024,1.517860335041216,1.517860335041216,0,.0829729581855658,-.8764685299001962,-.7934955717146305,-.0689623887388807
Deonte Burton,burtode02,2020,551,254,-5.864732553650967,-1.47592028527917,-7.340652838930137,-8.027456009848821,.2188008505677838,-7.808655159281037,-6.685132017254729,-1.238532905609013,-7.923664922863742,-.6687771246766849,-.6687771246766849,0,-6.779710149678955,-2.409016602560194,-9.18872675223915,-.2560522663981692
Jimmy Butler,butleji01,2020,2897,1427,5.161803470692734,2.422142440032507,7.583945910725241,2.19541186651266,1.436081218326595,3.631493084839255,4.817409001551602,2.35232431281554,7.169733314367141,7.149670363110946,7.149670363110946,0,4.633827521687292,2.023534176630465,6.657361698317756,-1.023656835927889
Bruno Caboclo,cabocbr01,2020,430,192,-3.816233305989015,4.36109069524251,.5448573892534951,-5.587970134903956,4.924332674283395,-.6636374606205617,-4.396048986108765,4.788326499758264,.3922775136494989,.3089969136718952,.3089969136718952,0,-2.336887140259301,3.765925657535812,1.429038517276511,.3926770754761997
Kentavious Caldwell-Pope,caldwke01,2020,2518,1183,.5543012110380183,-.2123102316511067,.3419909793869116,1.661193405393439,-2.770246207108267,-1.109052801714828,.7904083000514468,-.8131683810273905,-.0227600809759437,1.648844121337028,1.648844121337028,0,.349519805726857,-.2221846435047128,.1273351622221442,.1719262402520761
Vlatko Cancar,cancavl01,2020,37,16,3.480007942282078,1.737158034207822,5.217165976489899,8.411186295663304,17.56230155463108,25.97348785029439,4.750499402716582,5.150559226710944,9.901058629427526,.104783409974291,.104783409974291,0,2.665018064715922,.6217241229906414,3.286742187706563,1.492391119119447
Clint Capela,capelca01,2020,2788,1279,-.8776834696594402,5.049817790226276,4.172134320566836,-.6753699829123396,.2651091586903394,-.4102608242220003,-.9558983718238017,4.349589614206262,3.39369124238246,4.004643010466623,4.004643010466623,0,-.6632647308121972,4.484890150791279,3.821625419979082,-.1119223874445302
DeMarre Carroll,carrode01,2020,291,135,-3.964621209186805,.868753201180364,-3.095868008006442,1.120817953650548,2.712549377196158,3.833367330846706,-3.127964866335911,1.360919400341481,-1.76704546599443,.067807461220715,.067807461220715,0,-3.731259951538905,.4715006944701572,-3.259759257068747,.1575165473629725
Jevon Carter,carteje01,2020,921,430,-1.723734315658989,.4604206199513152,-1.263313695707673,-4.393683023901947,1.181539971612614,-3.212143052289333,-2.388482170014321,.6534251729343559,-1.735056997079965,.2210741543588703,.2210741543588703,0,-2.447568594833645,.9375408283878427,-1.510027766445802,-.7287734754364368
Michael Carter-Williams,cartemi01,2020,859,417,.5815846219532048,4.258535084362542,4.840119706315747,2.798568319465851,2.142857563843463,4.941425883309314,1.133109093528369,4.046466999997908,5.179576093526276,1.68866192519335,1.68866192519335,0,.6153209455214291,4.312141200736578,4.927462146258007,.0978517101508784
Vince Carter,cartevi01,2020,1404,639,-1.841322976361714,-2.280725082905384,-4.122048059267097,-4.191915520864962,1.084276886146797,-3.107638634718165,-2.411998438243714,-1.655862137109581,-4.067860575353295,-.430177065010563,-.430177065010563,0,-1.131978869615715,-2.733128103972315,-3.86510697358803,.1261370200193503
Wendell Carter Jr.,cartewe01,2020,2326,1109,-2.670767248092838,-.325325770640877,-2.996093018733716,.2379390658489482,3.018717811685226,3.256656877534175,-2.169925047295257,.3077005481721785,-1.862224499123079,.5016943911179047,.5016943911179047,0,-2.766028087073746,1.347725803150956,-1.41830228392279,-.1258491759036419
Alex Caruso,carusal01,2020,1736,813,-1.341189678448894,3.771063456356882,2.429873777907988,.8704531298845052,5.755401693961728,6.625854823846233,-.989421615154536,4.343502570056138,3.354080954901603,2.533205901784045,2.533205901784045,0,-.7172811723214086,4.628503528322046,3.911222356000638,.0515215463700507
Willie Cauley-Stein,caulewi01,2020,1997,952,-4.255929175526686,5.104620823331937,.8486916478052512,-1.546570249913388,2.464670817864896,.9181005679515084,-3.923987572437808,4.951556297765528,1.027568725327721,1.815761768538027,1.815761768538027,0,-4.128687745489108,4.844615089238783,.7159273437496748,-.9341017286748684
Tyson Chandler,chandty01,2020,492,219,-3.257497730847646,-1.534314692281344,-4.79181242312899,-.7780443043902345,1.722637121970586,.9445928175803515,-3.048622374726294,-.9692385261223053,-4.017860900848599,-.1413194948175863,-.1413194948175863,0,-3.213707706849356,-.9700325063814396,-4.183740213230796,-.2473896068539495
Wilson Chandler,chandwi01,2020,803,369,-1.324765899513578,3.351194887721993,2.026428988208415,-8.658392655240785,-.1935688812806015,-8.851961536521387,-2.924015195232577,2.811471335900073,-.1125438593325048,.4973831805114166,.4973831805114166,0,-2.534220266445119,2.353482513089926,-.180737753355193,.1738026925541574
Zylan Cheatham,cheatzy01,2020,65,31,-10.04934776546862,-6.167482990794773,-16.21683075626339,-19.45067420790377,-8.62201806688822,-28.07269227479199,-12.6640408754421,-7.011343250180238,-19.67538412562234,-.2647041826487536,-.2647041826487536,0,-12.38727980966231,-7.248760498151311,-19.63604030781362,-1.140242336579842
Chris Chiozza,chiozch01,2020,295,135,-1.841876176871035,2.245620888944141,.4037447120731059,-3.697103570678845,17.34590690855527,13.64880333787642,-2.350213687172893,5.638230943399491,3.288017256226598,.4147824443063842,.4147824443063842,0,-.9184822294281791,3.55839621982844,2.639913990400261,-.2064659907192987
Marquese Chriss,chrisma01,2020,1705,795,-2.192334192648892,1.608752861589424,-.583581331059468,-.5600097141471388,-2.240198673519102,-2.80020838766624,-1.907790858621975,.9738401411211717,-.9339507175008036,.7382105938343837,.7382105938343837,0,-2.283888766615557,.6713498236491711,-1.612538942966386,.2223095222753031
Brandon Clarke,clarkbr01,2020,2016,912,.7304069839296626,-.7108920777171103,.0195149062125524,.0806150625865363,1.883413052400586,1.964028114987123,.6418014354507884,-.1885722037282329,.4532292317225555,1.49086874741291,1.49086874741291,0,-.0213083385950259,-.7781872650259687,-.7994956036209946,.0272843197214438
Gary Clark,clarkga01,2020,616,281,-.0522380566322709,-4.262739328861932,-4.314977385494203,1.61681228805317,-.4680431792645498,1.14876910878862,.2237405571780019,-3.76365333052711,-3.539912773349108,-.1114069367460277,-.1114069367460277,0,-.4999038133797966,-4.727608836944484,-5.227512650324281,-.2828780613160729
Jordan Clarkson,clarkjo01,2020,2338,1125,3.595196696235697,-1.953695197851811,1.641501498383886,.4627000466414882,-1.118617070237316,-.655917023595828,3.1576043052663,-1.892163549246753,1.265440756019547,2.292404110251192,2.292404110251192,0,3.313728015232074,-2.449317985532361,.8644100296997134,-.5613415797725225
Nicolas Claxton,claxtni01,2020,400,183,-.8614770978278979,1.517500942460092,.6560238446321937,-5.876647900256585,-2.552553198487948,-8.429201098744533,-1.936064927098596,.7680850014451894,-1.167979925653406,.146875611307826,.146875611307826,0,-1.774391978009515,-1.423819017307353,-3.198210995316868,-.5749723086042395
Chris Clemons,clemoch01,2020,509,231,.3992173450187178,-1.102011918132909,-.7027945731141909,-3.949483187298155,-3.533376477838986,-7.482859665137141,-.5293459900565758,-1.687848782307758,-2.217194772364333,.0636124218130529,.0636124218130529,0,.5142465628175068,-2.574285901552607,-2.0600393387351,1.329396084934882
Antonius Cleveland,clevean01,2020,28,14,-2.075805027175583,-12.33663824522589,-14.41244327240147,9.898506485373259,-18.58259057688127,-8.684084091508014,.2272051185192566,-14.4627944270476,-14.23558930852834,-.0819727816213708,-.0819727816213708,0,.8596072531107234,-16.14591480539571,-15.28630755228498,-.0827021039450723
Amir Coffey,coffeam01,2020,13,5,9.149174131317693,-26.97903287915492,-17.82985874783722,-2.277757382931784,-26.32563710327621,-28.603394486208,7.360874960728795,-28.46245489191811,-21.10157993118931,-.0476199739121098,-.0476199739121098,0,4.498093873833406,-21.68704025091341,-17.18894637708,1.754981516295429
John Collins,collijo01,2020,1530,700,-.3631711916882832,.5026011038055236,.1394299121172405,-4.856186437678502,4.790771476110066,-.0654149615684352,-1.236318888357466,1.483282480157833,.2469635918003679,1.073684672441866,1.073684672441866,0,.5405148675058284,1.061543338959096,1.602058206464924,.3193137944947719
Zach Collins,colliza01,2020,186,86,-1.796656299933066,5.640295205001881,3.843638905068815,3.082494926625884,5.484091947793567,8.56658687441945,-.9055475380118597,6.025643783141915,5.120096245130055,.3498409882386744,.3498409882386744,0,-1.480255003709176,3.381013147313351,1.900758143604175,1.336709716200974
